filename,emotion1,emotion2,emotion3,videofilename,start,end
['386_Nai_bgm']/77to85.jpg,happy,None,None,386_Nai,77,85
['386_Nai_bgm']/85to95.jpg,happy,None,None,386_Nai,85,95
['386_Nai_bgm']/95to153.jpg,Intense - Tension/Fight,None,None,386_Nai,95,153
['386_Nai_bgm']/153to185.jpg,Intense - Tension/Fight,None,None,386_Nai,153,185
['386_Nai_bgm']/185to191.jpg,Intense - Tension/Fight,None,None,386_Nai,185,191
['386_Nai_bgm']/191to202.jpg,Intense - Tension/Fight,None,None,386_Nai,191,202
['386_Nai_bgm']/202to209.jpg,Intense - Tension/Fight,None,None,386_Nai,202,209
['386_Nai_bgm']/209to217.jpg,Intense - Tension/Fight,None,None,386_Nai,209,217
['386_Nai_bgm']/217to228.jpg,happy,None,None,386_Nai,217,228
['386_Nai_bgm']/228to243.jpg,Intense - Tension/Fight,None,None,386_Nai,228,243
['386_Nai_bgm']/243to265.jpg,emotional,None,None,386_Nai,243,265
['386_Nai_bgm']/265to285.jpg,Intense - Tension/Fight,None,None,386_Nai,265,285
['386_Nai_bgm']/285to300.jpg,Intense - Tension/Fight,None,None,386_Nai,285,300
['386_Nai_bgm']/300to334.jpg,emotional,None,None,386_Nai,300,334
['386_Nai_bgm']/334to339.jpg,Intense - Tension/Fight,None,None,386_Nai,334,339
['386_Nai_bgm']/339to353.jpg,Intense - Tension/Fight,None,None,386_Nai,339,353
['386_Nai_bgm']/353to361.jpg,Intense - Tension/Fight,None,None,386_Nai,353,361
['386_Nai_bgm']/361to375.jpg,no emotion,Intense - Tension/Fight,None,386_Nai,361,375
['386_Nai_bgm']/375to388.jpg,emotional,None,None,386_Nai,375,388
['386_Nai_bgm']/388to414.jpg,emotional,None,None,386_Nai,388,414
['386_Nai_bgm']/414to422.jpg,emotional,None,None,386_Nai,414,422
['386_Nai_bgm']/422to430.jpg,emotional,None,None,386_Nai,422,430
['386_Nai_bgm']/430to435.jpg,no emotion,None,None,386_Nai,430,435
['386_Nai_bgm']/435to442.jpg,no emotion,None,None,386_Nai,435,442
['386_Nai_bgm']/442to446.jpg,blank,None,None,386_Nai,442,446
['386_Nai_bgm']/446to454.jpg,no emotion,None,None,386_Nai,446,454
['386_Nai_bgm']/454to489.jpg,emotional,None,None,386_Nai,454,489
['386_Nai_bgm']/489to499.jpg,happy,None,None,386_Nai,489,499
['386_Nai_bgm']/499to515.jpg,emotional,None,None,386_Nai,499,515
['386_Nai_bgm']/515to526.jpg,Intense - Tension/Fight,None,None,386_Nai,515,526
['386_Nai_bgm']/526to565.jpg,Intense - Tension/Fight,None,None,386_Nai,526,565
['386_Nai_bgm']/565to584.jpg,Intense - Tension/Fight,None,None,386_Nai,565,584
['386_Nai_bgm']/584to592.jpg,emotional,None,None,386_Nai,584,592
['386_Nai_bgm']/592to602.jpg,no emotion,None,None,386_Nai,592,602
['386_Nai_bgm']/602to633.jpg,Intense - Tension/Fight,None,None,386_Nai,602,633
['386_Nai_bgm']/633to676.jpg,Intense - Tension/Fight,None,None,386_Nai,633,676
['386_Nai_bgm']/676to680.jpg,no emotion,None,None,386_Nai,676,680
['386_Nai_bgm']/680to689.jpg,no emotion,None,None,386_Nai,680,689
['386_Nai_bgm']/689to720.jpg,emotional,Intense - Tension/Fight,None,386_Nai,689,720
['386_Nai_bgm']/720to725.jpg,blank,None,None,386_Nai,720,725
['386_Nai_bgm']/725to732.jpg,no emotion,None,None,386_Nai,725,732
['386_Nai_bgm']/732to738.jpg,emotional,None,None,386_Nai,732,738
['386_Nai_bgm']/738to746.jpg,emotional,None,None,386_Nai,738,746
['386_Nai_bgm']/746to767.jpg,Intense - Tension/Fight,None,None,386_Nai,746,767
['386_Nai_bgm']/767to780.jpg,Intense - Tension/Fight,None,None,386_Nai,767,780
['386_Nai_bgm']/780to803.jpg,Intense - Tension/Fight,None,None,386_Nai,780,803
['386_Nai_bgm']/803to810.jpg,no emotion,None,None,386_Nai,803,810
['386_Nai_bgm']/810to822.jpg,no emotion,None,None,386_Nai,810,822
['386_Nai_bgm']/822to829.jpg,Intense - Tension/Fight,None,None,386_Nai,822,829
['386_Nai_bgm']/829to838.jpg,Intense - Tension/Fight,None,None,386_Nai,829,838
['386_Nai_bgm']/838to843.jpg,no emotion,None,None,386_Nai,838,843
['386_Nai_bgm']/843to861.jpg,Intense - Tension/Fight,None,None,386_Nai,843,861
['386_Nai_bgm']/861to865.jpg,Intense - Tension/Fight,None,None,386_Nai,861,865
['386_Nai_bgm']/865to869.jpg,blank,None,None,386_Nai,865,869
['386_Nai_bgm']/869to881.jpg,Intense - Tension/Fight,None,None,386_Nai,869,881
['386_Nai_bgm']/881to886.jpg,no emotion,None,None,386_Nai,881,886
['386_Nai_bgm']/886to912.jpg,Intense - Tension/Fight,None,None,386_Nai,886,912
['386_Nai_bgm']/912to933.jpg,Intense - Tension/Fight,None,None,386_Nai,912,933
['386_Nai_bgm']/933to952.jpg,Intense - Tension/Fight,None,None,386_Nai,933,952
['386_Nai_bgm']/952to976.jpg,Intense - Tension/Fight,None,None,386_Nai,952,976
['386_Nai_bgm']/976to980.jpg,blank,None,None,386_Nai,976,980
['386_Nai_bgm']/980to985.jpg,Intense - Tension/Fight,None,None,386_Nai,980,985
['386_Nai_bgm']/985to1005.jpg,Intense - Tension/Fight,None,None,386_Nai,985,1005
['386_Nai_bgm']/1005to1024.jpg,Intense - Tension/Fight,None,None,386_Nai,1005,1024
['386_Nai_bgm']/1024to1029.jpg,blank,None,None,386_Nai,1024,1029
['386_Nai_bgm']/1029to1034.jpg,Intense - Tension/Fight,None,None,386_Nai,1029,1034
['386_Nai_bgm']/1034to1045.jpg,Intense - Tension/Fight,None,None,386_Nai,1034,1045
['386_Nai_bgm']/1045to1058.jpg,emotional,None,None,386_Nai,1045,1058
['386_Nai_bgm']/1058to1064.jpg,emotional,None,None,386_Nai,1058,1064
['386_Nai_bgm']/1064to1074.jpg,emotional,None,None,386_Nai,1064,1074
['386_Nai_bgm']/1074to1084.jpg,emotional,None,None,386_Nai,1074,1084
['386_Nai_bgm']/1084to1094.jpg,emotional,None,None,386_Nai,1084,1094
['386_Nai_bgm']/1094to1109.jpg,emotional,None,None,386_Nai,1094,1109
['386_Nai_bgm']/1109to1113.jpg,emotional,None,None,386_Nai,1109,1113
['386_Nai_bgm']/1113to1198.jpg,emotional,None,None,386_Nai,1113,1198
['386_Nai_bgm']/1198to1204.jpg,emotional,None,None,386_Nai,1198,1204
['386_Nai_bgm']/1204to1224.jpg,emotional,None,None,386_Nai,1204,1224
['386_Nai_bgm']/1224to1233.jpg,emotional,None,None,386_Nai,1224,1233
['386_Nai_bgm']/1233to1237.jpg,Intense - Tension/Fight,None,None,386_Nai,1233,1237
['386_Nai_bgm']/1237to1242.jpg,Intense - Tension/Fight,None,None,386_Nai,1237,1242
['386_Nai_bgm']/1242to1250.jpg,Intense - Tension/Fight,None,None,386_Nai,1242,1250
['386_Nai_bgm']/1250to1263.jpg,Intense - Tension/Fight,None,None,386_Nai,1250,1263
['387_Kar_bgm']/0to4.jpg,blank,None,None,387_Kar,0,4
['387_Kar_bgm']/4to10.jpg,happy,None,None,387_Kar,4,10
['387_Kar_bgm']/10to25.jpg,happy,None,None,387_Kar,10,25
['387_Kar_bgm']/25to30.jpg,Intense - Tension/Fight,None,None,387_Kar,25,30
['387_Kar_bgm']/30to35.jpg,Intense - Tension/Fight,None,None,387_Kar,30,35
['387_Kar_bgm']/35to41.jpg,Intense - Tension/Fight,None,None,387_Kar,35,41
['387_Kar_bgm']/41to61.jpg,Intense - Tension/Fight,None,None,387_Kar,41,61
['387_Kar_bgm']/61to66.jpg,Intense - Tension/Fight,None,None,387_Kar,61,66
['387_Kar_bgm']/66to80.jpg,emotional,None,None,387_Kar,66,80
['387_Kar_bgm']/80to101.jpg,emotional,None,None,387_Kar,80,101
['387_Kar_bgm']/101to106.jpg,emotional,None,None,387_Kar,101,106
['387_Kar_bgm']/106to111.jpg,emotional,None,None,387_Kar,106,111
['387_Kar_bgm']/111to115.jpg,emotional,None,None,387_Kar,111,115
['387_Kar_bgm']/115to120.jpg,emotional,None,None,387_Kar,115,120
['387_Kar_bgm']/120to129.jpg,emotional,None,None,387_Kar,120,129
['387_Kar_bgm']/129to133.jpg,Intense - Tension/Fight,None,None,387_Kar,129,133
['387_Kar_bgm']/133to144.jpg,emotional,None,None,387_Kar,133,144
['387_Kar_bgm']/144to166.jpg,emotional,None,None,387_Kar,144,166
['387_Kar_bgm']/166to176.jpg,Intense - Tension/Fight,None,None,387_Kar,166,176
['387_Kar_bgm']/176to181.jpg,no emotion,None,None,387_Kar,176,181
['387_Kar_bgm']/181to190.jpg,Intense - Tension/Fight,None,None,387_Kar,181,190
['387_Kar_bgm']/190to214.jpg,emotional,None,None,387_Kar,190,214
['387_Kar_bgm']/214to279.jpg,emotional,None,None,387_Kar,214,279
['387_Kar_bgm']/279to296.jpg,emotional,None,None,387_Kar,279,296
['387_Kar_bgm']/296to300.jpg,no emotion,None,None,387_Kar,296,300
['387_Kar_bgm']/300to306.jpg,emotional,None,None,387_Kar,300,306
['387_Kar_bgm']/306to365.jpg,emotional,None,None,387_Kar,306,365
['387_Kar_bgm']/365to374.jpg,Intense - Tension/Fight,None,None,387_Kar,365,374
['387_Kar_bgm']/374to417.jpg,Intense - Tension/Fight,None,None,387_Kar,374,417
['387_Kar_bgm']/417to449.jpg,Intense - Tension/Fight,None,None,387_Kar,417,449
['387_Kar_bgm']/449to460.jpg,Intense - Tension/Fight,None,None,387_Kar,449,460
['387_Kar_bgm']/460to515.jpg,emotional,None,None,387_Kar,460,515
['387_Kar_bgm']/515to531.jpg,happy,None,None,387_Kar,515,531
['387_Kar_bgm']/531to536.jpg,no emotion,None,None,387_Kar,531,536
['387_Kar_bgm']/536to552.jpg,Intense - Tension/Fight,None,None,387_Kar,536,552
['387_Kar_bgm']/552to586.jpg,Intense - Tension/Fight,None,None,387_Kar,552,586
['387_Kar_bgm']/586to639.jpg,Intense - Tension/Fight,None,None,387_Kar,586,639
['387_Kar_bgm']/639to652.jpg,Intense - Tension/Fight,None,None,387_Kar,639,652
['387_Kar_bgm']/652to670.jpg,Intense - Tension/Fight,None,None,387_Kar,652,670
['387_Kar_bgm']/670to685.jpg,Intense - Tension/Fight,None,None,387_Kar,670,685
['387_Kar_bgm']/685to705.jpg,emotional,None,None,387_Kar,685,705
['387_Kar_bgm']/705to733.jpg,emotional,None,None,387_Kar,705,733
['387_Kar_bgm']/733to757.jpg,emotional,None,None,387_Kar,733,757
['387_Kar_bgm']/757to767.jpg,emotional,None,None,387_Kar,757,767
['387_Kar_bgm']/767to771.jpg,blank,None,None,387_Kar,767,771
['387_Kar_bgm']/771to776.jpg,no emotion,None,None,387_Kar,771,776
['387_Kar_bgm']/776to790.jpg,no emotion,None,None,387_Kar,776,790
['387_Kar_bgm']/790to805.jpg,no emotion,emotional,None,387_Kar,790,805
['387_Kar_bgm']/805to819.jpg,emotional,None,None,387_Kar,805,819
['387_Kar_bgm']/819to824.jpg,emotional,None,None,387_Kar,819,824
['387_Kar_bgm']/824to831.jpg,no emotion,None,None,387_Kar,824,831
['387_Kar_bgm']/831to848.jpg,happy,None,None,387_Kar,831,848
['387_Kar_bgm']/848to874.jpg,Intense - Tension/Fight,None,None,387_Kar,848,874
['387_Kar_bgm']/874to901.jpg,Intense - Tension/Fight,None,None,387_Kar,874,901
['387_Kar_bgm']/901to926.jpg,Intense - Tension/Fight,None,None,387_Kar,901,926
['387_Kar_bgm']/926to978.jpg,Intense - Tension/Fight,None,None,387_Kar,926,978
['387_Kar_bgm']/978to1001.jpg,Intense - Tension/Fight,None,None,387_Kar,978,1001
['387_Kar_bgm']/1001to1035.jpg,emotional,None,None,387_Kar,1001,1035
['387_Kar_bgm']/1035to1042.jpg,Intense - Tension/Fight,None,None,387_Kar,1035,1042
['387_Kar_bgm']/1042to1047.jpg,Intense - Tension/Fight,None,None,387_Kar,1042,1047
['387_Kar_bgm']/1047to1053.jpg,Intense - Tension/Fight,None,None,387_Kar,1047,1053
['387_Kar_bgm']/1053to1061.jpg,emotional,None,None,387_Kar,1053,1061
['387_Kar_bgm']/1061to1073.jpg,emotional,None,None,387_Kar,1061,1073
['387_Kar_bgm']/1073to1079.jpg,emotional,None,None,387_Kar,1073,1079
['387_Kar_bgm']/1079to1083.jpg,emotional,None,None,387_Kar,1079,1083
['387_Kar_bgm']/1083to1087.jpg,emotional,None,None,387_Kar,1083,1087
['387_Kar_bgm']/1087to1106.jpg,emotional,None,None,387_Kar,1087,1106
['387_Kar_bgm']/1106to1116.jpg,Intense - Tension/Fight,None,None,387_Kar,1106,1116
['387_Kar_bgm']/1116to1120.jpg,blank,None,None,387_Kar,1116,1120
['387_Kar_bgm']/1120to1124.jpg,blank,None,None,387_Kar,1120,1124
['387_Kar_bgm']/1124to1136.jpg,Intense - Tension/Fight,None,None,387_Kar,1124,1136
['387_Kar_bgm']/1136to1143.jpg,Intense - Tension/Fight,None,None,387_Kar,1136,1143
['387_Kar_bgm']/1143to1150.jpg,Intense - Tension/Fight,None,None,387_Kar,1143,1150
['387_Kar_bgm']/1150to1157.jpg,Intense - Tension/Fight,None,None,387_Kar,1150,1157
['387_Kar_bgm']/1157to1166.jpg,Intense - Tension/Fight,None,None,387_Kar,1157,1166
['387_Kar_bgm']/1166to1172.jpg,Intense - Tension/Fight,None,None,387_Kar,1166,1172
['387_Kar_bgm']/1172to1186.jpg,emotional,None,None,387_Kar,1172,1186
['387_Kar_bgm']/1186to1224.jpg,Intense - Tension/Fight,None,None,387_Kar,1186,1224
['387_Kar_bgm']/1224to1255.jpg,Intense - Tension/Fight,None,None,387_Kar,1224,1255
['388_Nai_bgm']/0to4.jpg,blank,None,None,388_Nai,0,4
['388_Nai_bgm']/4to10.jpg,happy,None,None,388_Nai,4,10
['388_Nai_bgm']/10to34.jpg,happy,Intense - Tension/Fight,None,388_Nai,10,34
['388_Nai_bgm']/34to44.jpg,Intense - Tension/Fight,None,None,388_Nai,34,44
['388_Nai_bgm']/44to61.jpg,Intense - Tension/Fight,None,None,388_Nai,44,61
['388_Nai_bgm']/61to76.jpg,Intense - Tension/Fight,None,None,388_Nai,61,76
['388_Nai_bgm']/76to87.jpg,Intense - Tension/Fight,None,None,388_Nai,76,87
['388_Nai_bgm']/87to92.jpg,Intense - Tension/Fight,None,None,388_Nai,87,92
['388_Nai_bgm']/92to99.jpg,Intense - Tension/Fight,None,None,388_Nai,92,99
['388_Nai_bgm']/99to107.jpg,Intense - Tension/Fight,None,None,388_Nai,99,107
['388_Nai_bgm']/107to122.jpg,Intense - Tension/Fight,None,None,388_Nai,107,122
['388_Nai_bgm']/122to129.jpg,Intense - Tension/Fight,None,None,388_Nai,122,129
['388_Nai_bgm']/129to147.jpg,Intense - Tension/Fight,None,None,388_Nai,129,147
['388_Nai_bgm']/147to153.jpg,happy,None,None,388_Nai,147,153
['388_Nai_bgm']/153to166.jpg,happy,None,None,388_Nai,153,166
['388_Nai_bgm']/166to175.jpg,happy,None,None,388_Nai,166,175
['388_Nai_bgm']/175to183.jpg,happy,None,None,388_Nai,175,183
['388_Nai_bgm']/183to197.jpg,emotional,None,None,388_Nai,183,197
['388_Nai_bgm']/197to243.jpg,happy,None,None,388_Nai,197,243
['388_Nai_bgm']/243to256.jpg,happy,None,None,388_Nai,243,256
['388_Nai_bgm']/256to264.jpg,happy,None,None,388_Nai,256,264
['388_Nai_bgm']/264to276.jpg,happy,None,None,388_Nai,264,276
['388_Nai_bgm']/276to283.jpg,happy,None,None,388_Nai,276,283
['388_Nai_bgm']/283to289.jpg,happy,None,None,388_Nai,283,289
['388_Nai_bgm']/289to301.jpg,happy,None,None,388_Nai,289,301
['388_Nai_bgm']/301to307.jpg,happy,None,None,388_Nai,301,307
['388_Nai_bgm']/307to328.jpg,happy,None,None,388_Nai,307,328
['388_Nai_bgm']/328to333.jpg,no emotion,None,None,388_Nai,328,333
['388_Nai_bgm']/333to346.jpg,happy,None,None,388_Nai,333,346
['388_Nai_bgm']/346to354.jpg,happy,None,None,388_Nai,346,354
['388_Nai_bgm']/354to374.jpg,happy,emotional,None,388_Nai,354,374
['388_Nai_bgm']/374to384.jpg,emotional,None,None,388_Nai,374,384
['388_Nai_bgm']/384to391.jpg,emotional,None,None,388_Nai,384,391
['388_Nai_bgm']/391to398.jpg,emotional,None,None,388_Nai,391,398
['388_Nai_bgm']/398to405.jpg,emotional,None,None,388_Nai,398,405
['388_Nai_bgm']/405to413.jpg,no emotion,None,None,388_Nai,405,413
['388_Nai_bgm']/413to419.jpg,happy,None,None,388_Nai,413,419
['388_Nai_bgm']/419to424.jpg,happy,None,None,388_Nai,419,424
['388_Nai_bgm']/424to428.jpg,no emotion,None,None,388_Nai,424,428
['388_Nai_bgm']/428to436.jpg,emotional,None,None,388_Nai,428,436
['388_Nai_bgm']/436to455.jpg,Intense - Tension/Fight,None,None,388_Nai,436,455
['388_Nai_bgm']/455to464.jpg,emotional,None,None,388_Nai,455,464
['388_Nai_bgm']/464to474.jpg,emotional,None,None,388_Nai,464,474
['388_Nai_bgm']/474to493.jpg,emotional,None,None,388_Nai,474,493
['388_Nai_bgm']/493to510.jpg,Intense - Tension/Fight,None,None,388_Nai,493,510
['388_Nai_bgm']/510to516.jpg,Intense - Tension/Fight,None,None,388_Nai,510,516
['388_Nai_bgm']/516to526.jpg,Intense - Tension/Fight,None,None,388_Nai,516,526
['388_Nai_bgm']/526to537.jpg,Intense - Tension/Fight,None,None,388_Nai,526,537
['388_Nai_bgm']/537to547.jpg,emotional,None,None,388_Nai,537,547
['388_Nai_bgm']/547to556.jpg,emotional,None,None,388_Nai,547,556
['388_Nai_bgm']/556to562.jpg,emotional,None,None,388_Nai,556,562
['388_Nai_bgm']/562to587.jpg,Intense - Tension/Fight,None,None,388_Nai,562,587
['388_Nai_bgm']/587to595.jpg,Intense - Tension/Fight,None,None,388_Nai,587,595
['388_Nai_bgm']/595to599.jpg,Intense - Tension/Fight,None,None,388_Nai,595,599
['388_Nai_bgm']/599to604.jpg,Intense - Tension/Fight,None,None,388_Nai,599,604
['388_Nai_bgm']/604to639.jpg,Intense - Tension/Fight,None,None,388_Nai,604,639
['388_Nai_bgm']/639to647.jpg,Intense - Tension/Fight,None,None,388_Nai,639,647
['388_Nai_bgm']/647to654.jpg,happy,None,None,388_Nai,647,654
['388_Nai_bgm']/654to659.jpg,happy,None,None,388_Nai,654,659
['388_Nai_bgm']/659to674.jpg,happy,None,None,388_Nai,659,674
['388_Nai_bgm']/674to693.jpg,happy,None,None,388_Nai,674,693
['388_Nai_bgm']/693to713.jpg,happy,None,None,388_Nai,693,713
['388_Nai_bgm']/713to728.jpg,happy,emotional,None,388_Nai,713,728
['388_Nai_bgm']/728to734.jpg,emotional,None,None,388_Nai,728,734
['388_Nai_bgm']/734to740.jpg,no emotion,None,None,388_Nai,734,740
['388_Nai_bgm']/740to752.jpg,Intense - Tension/Fight,None,None,388_Nai,740,752
['388_Nai_bgm']/752to762.jpg,Intense - Tension/Fight,None,None,388_Nai,752,762
['388_Nai_bgm']/762to788.jpg,Intense - Tension/Fight,None,None,388_Nai,762,788
['388_Nai_bgm']/788to838.jpg,happy,None,None,388_Nai,788,838
['388_Nai_bgm']/838to850.jpg,happy,None,None,388_Nai,838,850
['388_Nai_bgm']/850to855.jpg,happy,None,None,388_Nai,850,855
['388_Nai_bgm']/855to902.jpg,Intense - Tension/Fight,None,None,388_Nai,855,902
['388_Nai_bgm']/902to944.jpg,emotional,None,None,388_Nai,902,944
['388_Nai_bgm']/944to948.jpg,no emotion,None,None,388_Nai,944,948
['388_Nai_bgm']/948to997.jpg,happy,None,None,388_Nai,948,997
['388_Nai_bgm']/997to1002.jpg,Intense - Tension/Fight,None,None,388_Nai,997,1002
['388_Nai_bgm']/1002to1007.jpg,emotional,None,None,388_Nai,1002,1007
['388_Nai_bgm']/1007to1016.jpg,emotional,None,None,388_Nai,1007,1016
['388_Nai_bgm']/1016to1030.jpg,emotional,None,None,388_Nai,1016,1030
['388_Nai_bgm']/1030to1037.jpg,emotional,happy,None,388_Nai,1030,1037
['388_Nai_bgm']/1037to1042.jpg,happy,None,None,388_Nai,1037,1042
['388_Nai_bgm']/1042to1046.jpg,no emotion,None,None,388_Nai,1042,1046
['388_Nai_bgm']/1046to1053.jpg,emotional,None,None,388_Nai,1046,1053
['388_Nai_bgm']/1053to1066.jpg,emotional,None,None,388_Nai,1053,1066
['388_Nai_bgm']/1066to1080.jpg,emotional,None,None,388_Nai,1066,1080
['388_Nai_bgm']/1080to1086.jpg,happy,None,None,388_Nai,1080,1086
['388_Nai_bgm']/1086to1091.jpg,happy,None,None,388_Nai,1086,1091
['388_Nai_bgm']/1091to1096.jpg,happy,None,None,388_Nai,1091,1096
['388_Nai_bgm']/1096to1114.jpg,happy,None,None,388_Nai,1096,1114
['388_Nai_bgm']/1114to1128.jpg,emotional,None,None,388_Nai,1114,1128
['388_Nai_bgm']/1128to1135.jpg,happy,None,None,388_Nai,1128,1135
['388_Nai_bgm']/1135to1152.jpg,happy,None,None,388_Nai,1135,1152
['388_Nai_bgm']/1152to1162.jpg,happy,None,None,388_Nai,1152,1162
['388_Nai_bgm']/1162to1170.jpg,happy,None,None,388_Nai,1162,1170
['388_Nai_bgm']/1170to1183.jpg,happy,None,None,388_Nai,1170,1183
['388_Nai_bgm']/1183to1187.jpg,happy,None,None,388_Nai,1183,1187
['388_Nai_bgm']/1187to1208.jpg,happy,None,None,388_Nai,1187,1208
['388_Nai_bgm']/1208to1221.jpg,Intense - Tension/Fight,None,None,388_Nai,1208,1221
['388_Nai_bgm']/1221to1233.jpg,Intense - Tension/Fight,None,None,388_Nai,1221,1233
['388_Nai_bgm']/1233to1244.jpg,Intense - Tension/Fight,None,None,388_Nai,1233,1244
['388_Nai_bgm']/1244to1263.jpg,Intense - Tension/Fight,None,None,388_Nai,1244,1263
['389_Kai_bgm']/0to4.jpg,blank,None,None,389_Kai,0,4
['389_Kai_bgm']/4to10.jpg,happy,None,None,389_Kai,4,10
['389_Kai_bgm']/10to25.jpg,happy,None,None,389_Kai,10,25
['389_Kai_bgm']/25to36.jpg,emotional,None,None,389_Kai,25,36
['389_Kai_bgm']/36to61.jpg,Intense - Tension/Fight,None,None,389_Kai,36,61
['389_Kai_bgm']/61to71.jpg,emotional,None,None,389_Kai,61,71
['389_Kai_bgm']/71to78.jpg,emotional,None,None,389_Kai,71,78
['389_Kai_bgm']/78to99.jpg,emotional,None,None,389_Kai,78,99
['389_Kai_bgm']/99to103.jpg,emotional,None,None,389_Kai,99,103
['389_Kai_bgm']/103to118.jpg,emotional,None,None,389_Kai,103,118
['389_Kai_bgm']/118to154.jpg,emotional,Intense - Tension/Fight,None,389_Kai,118,154
['389_Kai_bgm']/154to159.jpg,no emotion,None,None,389_Kai,154,159
['389_Kai_bgm']/159to172.jpg,emotional,None,None,389_Kai,159,172
['389_Kai_bgm']/172to180.jpg,emotional,None,None,389_Kai,172,180
['389_Kai_bgm']/180to184.jpg,emotional,None,None,389_Kai,180,184
['389_Kai_bgm']/184to213.jpg,Intense - Tension/Fight,happy,None,389_Kai,184,213
['389_Kai_bgm']/213to231.jpg,emotional,None,None,389_Kai,213,231
['389_Kai_bgm']/231to239.jpg,no emotion,None,None,389_Kai,231,239
['389_Kai_bgm']/239to251.jpg,emotional,None,None,389_Kai,239,251
['389_Kai_bgm']/251to261.jpg,emotional,None,None,389_Kai,251,261
['389_Kai_bgm']/261to293.jpg,happy,None,None,389_Kai,261,293
['389_Kai_bgm']/293to301.jpg,happy,None,None,389_Kai,293,301
['389_Kai_bgm']/301to310.jpg,Intense - Tension/Fight,None,None,389_Kai,301,310
['389_Kai_bgm']/310to358.jpg,Intense - Tension/Fight,None,None,389_Kai,310,358
['389_Kai_bgm']/358to362.jpg,no emotion,None,None,389_Kai,358,362
['389_Kai_bgm']/362to369.jpg,no emotion,None,None,389_Kai,362,369
['389_Kai_bgm']/369to373.jpg,no emotion,None,None,389_Kai,369,373
['389_Kai_bgm']/373to379.jpg,no emotion,None,None,389_Kai,373,379
['389_Kai_bgm']/379to383.jpg,no emotion,None,None,389_Kai,379,383
['389_Kai_bgm']/383to394.jpg,happy,None,None,389_Kai,383,394
['389_Kai_bgm']/394to401.jpg,happy,None,None,389_Kai,394,401
['389_Kai_bgm']/401to406.jpg,happy,None,None,389_Kai,401,406
['389_Kai_bgm']/406to411.jpg,happy,None,None,389_Kai,406,411
['389_Kai_bgm']/411to415.jpg,happy,None,None,389_Kai,411,415
['389_Kai_bgm']/415to444.jpg,Intense - Tension/Fight,None,None,389_Kai,415,444
['389_Kai_bgm']/444to479.jpg,Intense - Tension/Fight,None,None,389_Kai,444,479
['389_Kai_bgm']/479to486.jpg,Intense - Tension/Fight,None,None,389_Kai,479,486
['389_Kai_bgm']/486to491.jpg,Intense - Tension/Fight,None,None,389_Kai,486,491
['389_Kai_bgm']/491to506.jpg,no emotion,None,None,389_Kai,491,506
['389_Kai_bgm']/506to519.jpg,emotional,None,None,389_Kai,506,519
['389_Kai_bgm']/519to532.jpg,emotional,None,None,389_Kai,519,532
['389_Kai_bgm']/532to540.jpg,emotional,None,None,389_Kai,532,540
['389_Kai_bgm']/540to549.jpg,emotional,None,None,389_Kai,540,549
['389_Kai_bgm']/549to563.jpg,Intense - Tension/Fight,None,None,389_Kai,549,563
['389_Kai_bgm']/563to570.jpg,Intense - Tension/Fight,None,None,389_Kai,563,570
['389_Kai_bgm']/570to578.jpg,Intense - Tension/Fight,None,None,389_Kai,570,578
['389_Kai_bgm']/578to584.jpg,no emotion,None,None,389_Kai,578,584
['389_Kai_bgm']/584to596.jpg,no emotion,None,None,389_Kai,584,596
['389_Kai_bgm']/596to614.jpg,Intense - Tension/Fight,None,None,389_Kai,596,614
['389_Kai_bgm']/614to641.jpg,Intense - Tension/Fight,None,None,389_Kai,614,641
['389_Kai_bgm']/641to687.jpg,Intense - Tension/Fight,None,None,389_Kai,641,687
['389_Kai_bgm']/687to705.jpg,Intense - Tension/Fight,None,None,389_Kai,687,705
['389_Kai_bgm']/705to709.jpg,Intense - Tension/Fight,None,None,389_Kai,705,709
['389_Kai_bgm']/709to720.jpg,emotional,None,None,389_Kai,709,720
['389_Kai_bgm']/720to734.jpg,Intense - Tension/Fight,None,None,389_Kai,720,734
['389_Kai_bgm']/734to777.jpg,Intense - Tension/Fight,None,None,389_Kai,734,777
['389_Kai_bgm']/777to797.jpg,Intense - Tension/Fight,None,None,389_Kai,777,797
['389_Kai_bgm']/797to806.jpg,Intense - Tension/Fight,None,None,389_Kai,797,806
['389_Kai_bgm']/806to820.jpg,Intense - Tension/Fight,None,None,389_Kai,806,820
['389_Kai_bgm']/820to836.jpg,no emotion,None,None,389_Kai,820,836
['389_Kai_bgm']/836to843.jpg,happy,None,None,389_Kai,836,843
['389_Kai_bgm']/843to852.jpg,happy,None,None,389_Kai,843,852
['389_Kai_bgm']/852to862.jpg,no emotion,None,None,389_Kai,852,862
['389_Kai_bgm']/862to880.jpg,Intense - Tension/Fight,None,None,389_Kai,862,880
['389_Kai_bgm']/880to897.jpg,emotional,None,None,389_Kai,880,897
['389_Kai_bgm']/897to920.jpg,happy,None,None,389_Kai,897,920
['389_Kai_bgm']/920to934.jpg,Intense - Tension/Fight,None,None,389_Kai,920,934
['389_Kai_bgm']/934to938.jpg,Intense - Tension/Fight,None,None,389_Kai,934,938
['389_Kai_bgm']/938to951.jpg,Intense - Tension/Fight,None,None,389_Kai,938,951
['389_Kai_bgm']/951to996.jpg,Intense - Tension/Fight,None,None,389_Kai,951,996
